dataset,energy_reduction_vs_no_cache_pct,engine,engine_gpu_joules_per_request,engine_idle_adjusted_joules_per_request,engine_mean_latency_ms,engine_p95_latency_ms,fast_exact_path_hits,hit_rate,idle_adjusted_energy_reduction_vs_no_cache_pct,model,no_cache_gpu_joules_per_request,no_cache_idle_adjusted_joules_per_request,no_cache_mean_latency_ms,no_cache_p95_latency_ms,policy_exact_total,policy_semantic_partial_total,prompt_mode,reuse_successes,reused_prefix_tokens_total,seed,semantic_blocked_by_backend_total,semantic_opportunity_plans_total,semantic_partial_hits,semantic_partial_reused_tokens_total,semantic_quality_divergence_events,semantic_quality_divergence_sum,source_json,speedup_vs_no_cache_mean,speedup_vs_no_cache_p95,wasted_compute_ratio
ag_news,6.64759712426009,shadow_kv,41.161875,32.26662676258517,92.82684743629943,98.71165299773565,,0.0,8.502437136300564,google/gemma-4-26B-A4B-it,44.093,35.26501226120261,92.41765643855615,96.96768426147173,,,semantic,0,0,42,,,,,,,results_smoke_gemma4_31b_26b_a4b_longprefix_smoke_20260711/google_gemma-4-26B-A4B-it/semantic/seed_42/ag_news/shadow_kv/benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_ag_news_semantic_cuda.json,0.9955918895336386,0.9823326964618461,0.0
ag_news,9.128574830471965,shadow_kv_plus,40.0679375,32.28667580220103,88.91725743706047,95.81187625371967,15,0.9375,8.445584640497183,google/gemma-4-26B-A4B-it,44.093,35.26501226120261,92.41765643855615,96.96768426147173,15,0,semantic,15,1920,42,0,0,0,0,0,0.0,results_smoke_gemma4_31b_26b_a4b_longprefix_smoke_20260711/google_gemma-4-26B-A4B-it/semantic/seed_42/ag_news/shadow_kv_plus/benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_ag_news_semantic_cuda.json,1.0393669249636204,1.0120633062720885,0.0
ag_news,-0.6275383574007158,shadow_kv,102.5756875,90.62058866063325,151.56110456246097,154.39003424398834,,0.0,1.7465355180559796,google/gemma-4-31B-it,101.936,92.23144358160168,151.3476829350111,154.16894998634234,,,semantic,0,0,42,,,,,,,results_smoke_gemma4_31b_26b_a4b_longprefix_smoke_20260711/google_gemma-4-31B-it/semantic/seed_42/ag_news/shadow_kv/benchmark_hf_google_gemma-4-31B-it_public_dataset_ag_news_semantic_cuda.json,0.9985918443385196,0.9985680147120337,0.0
ag_news,10.195735559566797,shadow_kv_plus,91.542875,80.93045712012719,134.35075831512222,138.67802350432612,15,0.9375,12.25285653419916,google/gemma-4-31B-it,101.936,92.23144358160168,151.3476829350111,154.16894998634234,15,0,semantic,15,1920,42,0,0,0,0,0,0.0,results_smoke_gemma4_31b_26b_a4b_longprefix_smoke_20260711/google_gemma-4-31B-it/semantic/seed_42/ag_news/shadow_kv_plus/benchmark_hf_google_gemma-4-31B-it_public_dataset_ag_news_semantic_cuda.json,1.1265115644529693,1.1117042635204055,0.0
