model,engine,speedup_vs_no_cache_mean_mean,speedup_vs_no_cache_mean_min,speedup_vs_no_cache_mean_max,speedup_vs_no_cache_p95_mean,speedup_vs_no_cache_p95_min,speedup_vs_no_cache_p95_max,energy_reduction_vs_no_cache_pct_mean,energy_reduction_vs_no_cache_pct_min,energy_reduction_vs_no_cache_pct_max,idle_adjusted_energy_reduction_vs_no_cache_pct_mean,idle_adjusted_energy_reduction_vs_no_cache_pct_min,idle_adjusted_energy_reduction_vs_no_cache_pct_max,hit_rate_mean,hit_rate_min,hit_rate_max,reuse_successes_mean,reuse_successes_min,reuse_successes_max,reused_prefix_tokens_total_mean,reused_prefix_tokens_total_min,reused_prefix_tokens_total_max,wasted_compute_ratio_mean,wasted_compute_ratio_min,wasted_compute_ratio_max
google/gemma-4-26B-A4B-it,shadow_kv,1.000282472773999,0.9959221148679634,1.0032226028968056,1.0009851425865364,0.996193463129177,1.0054277384490362,-0.07891435206537227,-0.6926243677813047,0.6888199792155834,0.7577086854705902,-2.9242491172492766,3.2030174579374333,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0
google/gemma-4-26B-A4B-it,shadow_kv_plus,1.2038803794004118,1.0432738273090598,1.5946509389353123,1.2327740945801764,1.0486173184374037,1.5906042109153953,20.594824986281633,7.404813252775666,47.97748517161608,23.156133158926323,7.723674948565633,51.555975273297165,0.9921875,0.9921875,0.9921875,127.0,127,127,16256.0,16256,16256,0.0,0.0,0.0
google/gemma-4-31B-it,shadow_kv,0.997864107365146,0.9940648840619236,1.0002003317945918,0.99798115683431,0.9937714483399692,0.9999291532276892,-0.4768325161722016,-1.8013385260510577,0.0342069655824922,0.3152495638948149,-1.9805301261677528,3.7922129770488366,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0
google/gemma-4-31B-it,shadow_kv_plus,1.5613511807314318,1.1385115124624028,2.7032326966891107,1.7197051961577472,1.1449317306259197,2.9575742314577425,30.445010426294154,11.70556520602132,65.1094001240819,32.123731153503044,15.144542429520426,66.40246675627631,0.9921875,0.9921875,0.9921875,127.0,127,127,16256.0,16256,16256,0.0,0.0,0.0
