dataset,energy_reduction_vs_no_cache_pct,engine,engine_gpu_joules_per_request,engine_idle_adjusted_joules_per_request,engine_mean_latency_ms,engine_p95_latency_ms,fast_exact_path_hits,hit_rate,idle_adjusted_energy_reduction_vs_no_cache_pct,model,no_cache_gpu_joules_per_request,no_cache_idle_adjusted_joules_per_request,no_cache_mean_latency_ms,no_cache_p95_latency_ms,policy_exact_total,policy_semantic_partial_total,prompt_mode,reuse_successes,reused_prefix_tokens_total,seed,semantic_blocked_by_backend_total,semantic_opportunity_plans_total,semantic_partial_hits,semantic_partial_reused_tokens_total,semantic_quality_divergence_events,semantic_quality_divergence_sum,source_json,speedup_vs_no_cache_mean,speedup_vs_no_cache_p95,wasted_compute_ratio
alpaca_eval,-1.6546218087613824,shadow_kv_plus,9.1814375,5.01427760694863,10.493146804698483,11.352495300434384,127,0.9921875,1.0444199165781634,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9.0319921875,5.06720045774223,8.991110132825497,9.811253399811903,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/alpaca_eval/shadow_kv_plus/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_alpaca_eval_semantic_cuda.json,0.8568554600608062,0.8642376094563539,0.0
banking77,-1.098748836016433,shadow_kv,9.1775390625,5.186742918955113,9.028202335912283,9.831632450232064,,0.0,-1.1815923710325167,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9.077796875,5.126172456285671,8.926324226614213,9.743051950817971,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/banking77/shadow_kv/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_banking77_semantic_cuda.json,0.9887155708847131,0.9909902551928697,0.0
banking77,-1.1236206472178694,shadow_kv_plus,9.179796875,5.098019325086516,10.358460523427482,11.09875820011439,127,0.9921875,0.5492037468352055,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9.077796875,5.126172456285671,8.926324226614213,9.743051950817971,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/banking77/shadow_kv_plus/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_banking77_semantic_cuda.json,0.861742360887099,0.8778506365439653,0.0
cnn_dailymail,-2.802759755436302,shadow_kv,11.16821875,6.79671043004917,12.032820289093138,13.416625449508501,,0.0,-1.7652018306628268,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10.863734375,6.6788158503914605,11.976960773417034,13.68043999968904,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/cnn_dailymail/shadow_kv/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_cnn_dailymail_semantic_cuda.json,0.9953577370612992,1.0196632566939703,0.0
cnn_dailymail,-13.926351867379859,shadow_kv_plus,12.37665625,7.933359601238466,15.113991140594862,15.861880800048311,127,0.9921875,-18.78392485957633,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10.863734375,6.6788158503914605,11.976960773417034,13.68043999968904,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/cnn_dailymail/shadow_kv_plus/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_cnn_dailymail_semantic_cuda.json,0.7924419606974601,0.8624727528936779,0.0
daily_dialog,-0.23085375315374634,shadow_kv,9.4568671875,5.531318463312953,9.554278046948639,10.621195949852336,,0.0,-3.7881129473241115,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9.4350859375,5.329433502775293,9.51420780475587,10.736799750748105,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/daily_dialog/shadow_kv/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_daily_dialog_semantic_cuda.json,0.9958060418593777,1.0108842546019854,0.0
daily_dialog,-4.576667376009255,shadow_kv_plus,9.8668984375,5.520575530025517,11.523673937510637,12.55573599969466,127,0.9921875,-3.586535551117894,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9.4350859375,5.329433502775293,9.51420780475587,10.736799750748105,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/daily_dialog/shadow_kv_plus/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_daily_dialog_semantic_cuda.json,0.8256227880403865,0.8551310533296663,0.0
dolly,-0.90608236701028,shadow_kv,9.4068828125,5.388992182579667,9.49354121092938,11.520491599776504,,0.0,-0.9799817874172609,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9.3224140625,5.336693557664287,9.589076804687124,11.524009249706067,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/dolly/shadow_kv/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_dolly_semantic_cuda.json,1.0100632199971662,1.0003053385264942,0.0
dolly,-1.734981802091563,shadow_kv_plus,9.48415625,5.80143145984964,10.946639226524724,13.122549750551114,127,0.9921875,-8.708349039789265,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9.3224140625,5.336693557664287,9.589076804687124,11.524009249706067,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/dolly/shadow_kv_plus/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_dolly_semantic_cuda.json,0.8759836335385842,0.8781836966723702,0.0
oasst1,-1.786761125322333,shadow_kv,9.2918828125,5.694620169126821,9.442328187574844,10.851275149570938,,0.0,-3.9042313253296013,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9.1287734375,5.4806431812162355,9.442361593727355,10.914159499270681,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/oasst1/shadow_kv/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_oasst1_semantic_cuda.json,1.0000035379147862,1.0057951115267987,0.0
oasst1,-3.554009771644091,shadow_kv_plus,9.4532109375,5.749944018142001,11.213054343748752,13.043273599760141,127,0.9921875,-4.913672137035632,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9.1287734375,5.4806431812162355,9.442361593727355,10.914159499270681,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/oasst1/shadow_kv_plus/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_oasst1_semantic_cuda.json,0.8420864917141374,0.8367653576991122,0.0
samsum,-3.492623349516081,shadow_kv,9.591203125,5.971012375540784,9.872227382828669,11.629498949650952,,0.0,-5.688471403277265,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9.2675234375,5.649634530862967,9.930212851543274,11.383961548926889,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/samsum/shadow_kv/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_samsum_semantic_cuda.json,1.005873595336293,0.9788866741562041,0.0
samsum,-10.273864629759675,shadow_kv_plus,10.21965625,6.37755673146177,11.854511523402778,13.783264649646297,127,0.9921875,-12.884412197325174,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9.2675234375,5.649634530862967,9.930212851543274,11.383961548926889,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/samsum/shadow_kv_plus/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_samsum_semantic_cuda.json,0.8376737271661833,0.8259263562220741,0.0
ultrachat,-2.1536877012317546,shadow_kv,10.507296875,6.8043587034110695,11.003523304736973,11.714951050680611,,0.0,-4.805710735151635,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10.2857734375,6.4923549066958435,11.04301781241901,11.795135000602386,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/ultrachat/shadow_kv/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_ultrachat_semantic_cuda.json,1.003589260147705,1.0068445825829648,0.0
ultrachat,-9.595170513884847,shadow_kv_plus,11.2727109375,7.244914549546239,13.879434570327476,14.418806100184156,127,0.9921875,-11.59147418256893,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10.2857734375,6.4923549066958435,11.04301781241901,11.795135000602386,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/ultrachat/shadow_kv_plus/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_ultrachat_semantic_cuda.json,0.7956388825829853,0.8180382563332854,0.0
xsum,-0.48492911130303046,shadow_kv,10.2442265625,6.401609134805952,10.919880140612293,11.896169149576963,,0.0,1.2251744564269222,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10.1947890625,6.481012848746541,11.116352257829476,12.201223549891438,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/xsum/shadow_kv/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_xsum_semantic_cuda.json,1.017992149610368,1.0256430785809163,0.0
xsum,-11.282878124777282,shadow_kv_plus,11.3450546875,7.2368239588375,13.739133703126072,14.91094930033796,127,0.9921875,-11.661928894912414,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10.1947890625,6.481012848746541,11.116352257829476,12.201223549891438,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/TinyLlama_TinyLlama-1_1B-Chat-v1_0/semantic/seed_42/xsum/shadow_kv_plus/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_xsum_semantic_cuda.json,0.8091013959126234,0.8182727540770925,0.0
ag_news,-0.4629823767457425,shadow_kv,46.7920625,39.11337353774534,70.46671098439816,71.54707325003073,,0.0,0.15538558084830895,google/gemma-4-12B-it,46.576421875,39.17424466536155,70.37262722656834,71.3409144495472,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-12B-it/semantic/seed_42/ag_news/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_ag_news_semantic_cuda.json,0.9986648481741875,0.9971185571803464,0.0
ag_news,10.493859050867677,shadow_kv_plus,41.6887578125,34.2524299491714,65.82575674999447,67.00238635021378,127,0.9921875,12.56390457106143,google/gemma-4-12B-it,46.576421875,39.17424466536155,70.37262722656834,71.3409144495472,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-12B-it/semantic/seed_42/ag_news/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_ag_news_semantic_cuda.json,1.0690743365677182,1.064751844459038,0.0
alpaca_eval,-0.21735955886030736,shadow_kv,46.4849375,38.68343247021368,69.5957207265323,71.10526634996859,,0.0,-0.6019609602469386,google/gemma-4-12B-it,46.3841171875,38.451966642578185,69.77034650774527,71.22339090010428,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-12B-it/semantic/seed_42/alpaca_eval/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_alpaca_eval_semantic_cuda.json,1.00250914538121,1.001661263028737,0.0
alpaca_eval,12.967683071741126,shadow_kv_plus,40.369171875,32.94617954587663,64.65703831254643,66.71533794988136,127,0.9921875,14.318609885105198,google/gemma-4-12B-it,46.3841171875,38.451966642578185,69.77034650774527,71.22339090010428,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-12B-it/semantic/seed_42/alpaca_eval/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_alpaca_eval_semantic_cuda.json,1.0790835511283638,1.0675714624065835,0.0
banking77,-0.9491624056599127,shadow_kv,47.0542421875,39.28069095133776,69.78773238282798,70.6929728999512,,0.0,-0.9888556984807254,google/gemma-4-12B-it,46.6118203125,38.896064996138676,69.76698761723554,70.57974975023171,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-12B-it/semantic/seed_42/banking77/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_banking77_semantic_cuda.json,0.9997027448108122,0.998398381832382,0.0
banking77,13.34774089123384,shadow_kv_plus,40.3901953125,32.987206258790664,64.89743139835724,65.84728180041566,127,0.9921875,15.191404935009752,google/gemma-4-12B-it,46.6118203125,38.896064996138676,69.76698761723554,70.57974975023171,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-12B-it/semantic/seed_42/banking77/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_banking77_semantic_cuda.json,1.075034652588755,1.0718703615459824,0.0
cnn_dailymail,-0.47631251018870385,shadow_kv,68.1834140625,57.739529962778576,100.77526483592436,107.55720709962588,,0.0,0.1916373957263393,google/gemma-4-12B-it,67.8601875,57.85039294924396,100.55424969533533,107.24988750039302,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-12B-it/semantic/seed_42/cnn_dailymail/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json,0.9978068513047436,0.9971427335506378,0.0
cnn_dailymail,61.24369452633769,shadow_kv_plus,26.3001015625,19.94350141801711,43.10969678120813,43.678553149720756,127,0.9921875,65.52572869208531,google/gemma-4-12B-it,67.8601875,57.85039294924396,100.55424969533533,107.24988750039302,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-12B-it/semantic/seed_42/cnn_dailymail/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json,2.332520458347732,2.455435900835893,0.0
daily_dialog,-3.661709566768032,shadow_kv,49.9203046875,41.890448758701055,72.79416930467875,81.28556920009942,,0.0,-4.793875790735658,google/gemma-4-12B-it,48.1569375,39.97413822383349,72.74469509374626,80.88739499958137,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-12B-it/semantic/seed_42/daily_dialog/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json,0.9993203547563623,0.9951015388778559,0.0
daily_dialog,14.345739385939975,shadow_kv_plus,41.24846875,33.65458908086647,65.08692246873693,65.77842639994742,127,0.9921875,15.80909413876785,google/gemma-4-12B-it,48.1569375,39.97413822383349,72.74469509374626,80.88739499958137,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-12B-it/semantic/seed_42/daily_dialog/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json,1.1176545507845692,1.229694892787007,0.0
dolly,0.9244859330963828,shadow_kv,48.974203125,40.63117945676077,73.63440265623211,84.59913415003938,,0.0,1.6932916819786603,google/gemma-4-12B-it,49.4311875,41.33103442475081,73.55748706251575,84.80399195054814,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-12B-it/semantic/seed_42/dolly/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_dolly_semantic_cuda.json,0.9989554394285582,1.0024215117869344,0.0
dolly,15.450455747194017,shadow_kv_plus,41.79384375,34.125367628116265,65.46767756247363,67.33229799956462,127,0.9921875,17.43403448987834,google/gemma-4-12B-it,49.4311875,41.33103442475081,73.55748706251575,84.80399195054814,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-12B-it/semantic/seed_42/dolly/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_dolly_semantic_cuda.json,1.1235695201242213,1.25948459313087,0.0
oasst1,0.15821782147310542,shadow_kv,49.9754140625,41.60265724113666,74.19288052345507,85.54138385065926,,0.0,-0.0954791824396416,google/gemma-4-12B-it,50.054609375,41.56297325407606,74.19611432809603,85.23105359968213,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-12B-it/semantic/seed_42/oasst1/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_oasst1_semantic_cuda.json,1.0000435864549015,0.9963721623732565,0.0
oasst1,16.11919169532027,shadow_kv_plus,41.9862109375,34.22324723022571,65.34985426559103,66.23653940037002,127,0.9921875,17.659290106562693,google/gemma-4-12B-it,50.054609375,41.56297325407606,74.19611432809603,85.23105359968213,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-12B-it/semantic/seed_42/oasst1/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_oasst1_semantic_cuda.json,1.1353677091084633,1.2867679134699177,0.0
samsum,-0.27238464733596224,shadow_kv,53.298015625,44.574968910666016,78.6711928516155,98.125357050003,,0.0,0.2892789136666323,google/gemma-4-12B-it,53.153234375,44.704288992225116,78.53059116402505,97.60584320079033,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-12B-it/semantic/seed_42/samsum/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_samsum_semantic_cuda.json,0.9982127932411595,0.9947056106104364,0.0
samsum,34.24853320602844,shadow_kv_plus,34.94903125,27.9547457707865,55.55497764058259,56.14867139984199,127,0.9921875,37.46741889654406,google/gemma-4-12B-it,53.153234375,44.704288992225116,78.53059116402505,97.60584320079033,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-12B-it/semantic/seed_42/samsum/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_samsum_semantic_cuda.json,1.413565345522863,1.7383464428877833,0.0
ultrachat,0.07391596987389257,shadow_kv,63.4331015625,53.792487724109144,94.97002028117407,98.85275229976287,,0.0,-0.22911483002604932,google/gemma-4-12B-it,63.4800234375,53.66952288796858,94.90334492179642,98.48461954989034,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-12B-it/semantic/seed_42/ultrachat/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_ultrachat_semantic_cuda.json,0.9992979325561872,0.9962759484049953,0.0
ultrachat,48.56975798119561,shadow_kv_plus,32.6479296875,25.768311875384796,50.87684308593765,51.444461799201235,127,0.9921875,51.987067354456705,google/gemma-4-12B-it,63.4800234375,53.66952288796858,94.90334492179642,98.48461954989034,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-12B-it/semantic/seed_42/ultrachat/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_ultrachat_semantic_cuda.json,1.8653544356416187,1.91438720720409,0.0
xsum,-0.5986172374837343,shadow_kv,63.1611640625,53.66648747031985,93.34267442191191,100.81228289991486,,0.0,-0.5333434167667181,google/gemma-4-12B-it,62.7853203125,53.38177926485779,93.29123532031502,100.52607619986702,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-12B-it/semantic/seed_42/xsum/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_xsum_semantic_cuda.json,0.9994489219222027,0.9971609937617226,0.0
xsum,56.73924077346404,shadow_kv_plus,27.16140625,20.983712974010203,44.621632078076345,45.098929548748856,127,0.9921875,60.69124472247749,google/gemma-4-12B-it,62.7853203125,53.38177926485779,93.29123532031502,100.52607619986702,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-12B-it/semantic/seed_42/xsum/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_xsum_semantic_cuda.json,2.090717685025044,2.2290124667195306,0.0
ag_news,-0.5418728894146977,shadow_kv,16.7845859375,12.11276060971144,25.95865145291043,27.10419735003597,,0.0,1.9592306252223468,google/gemma-4-E2B-it,16.694125,12.354820027378953,25.828202164092318,26.793880601053388,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-E2B-it/semantic/seed_42/ag_news/shadow_kv/benchmark_hf_google_gemma-4-E2B-it_public_dataset_ag_news_semantic_cuda.json,0.9949747278261064,0.9885509707232791,0.0
ag_news,13.955274310573328,shadow_kv_plus,14.3644140625,9.941939363404874,23.591343140552112,24.97881880053683,127,0.9921875,19.529873026292606,google/gemma-4-E2B-it,16.694125,12.354820027378953,25.828202164092318,26.793880601053388,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-E2B-it/semantic/seed_42/ag_news/shadow_kv_plus/benchmark_hf_google_gemma-4-E2B-it_public_dataset_ag_news_semantic_cuda.json,1.0948169423933807,1.0726640364786806,0.0
alpaca_eval,1.4549894520669513,shadow_kv,16.375078125,11.532372807880883,25.40502752340501,26.449152850636892,,0.0,1.9199920758764348,google/gemma-4-E2B-it,16.6168515625,11.75812793245544,25.48377356268361,26.711854300629057,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-E2B-it/semantic/seed_42/alpaca_eval/shadow_kv/benchmark_hf_google_gemma-4-E2B-it_public_dataset_alpaca_eval_semantic_cuda.json,1.0030996242458723,1.0099323200056987,0.0
alpaca_eval,14.844023645047827,shadow_kv_plus,14.1502421875,9.606463827354958,23.30971229679335,25.066226449052916,127,0.9921875,18.299376545830395,google/gemma-4-E2B-it,16.6168515625,11.75812793245544,25.48377356268361,26.711854300629057,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-E2B-it/semantic/seed_42/alpaca_eval/shadow_kv_plus/benchmark_hf_google_gemma-4-E2B-it_public_dataset_alpaca_eval_semantic_cuda.json,1.0932684727382644,1.0656512002283582,0.0
banking77,-1.5608504859022871,shadow_kv,16.6852734375,12.148657658924503,25.38711774995761,26.41788470073152,,0.0,-2.316121019233118,google/gemma-4-E2B-it,16.42884375,11.873649565585886,25.43903912493306,26.540586350620288,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-E2B-it/semantic/seed_42/banking77/shadow_kv/benchmark_hf_google_gemma-4-E2B-it_public_dataset_banking77_semantic_cuda.json,1.0020451858886399,1.0046446432512959,0.0
banking77,12.968378785025564,shadow_kv_plus,14.2982890625,9.693440561614825,23.315994851557775,24.830588950862875,127,0.9921875,18.36174288223978,google/gemma-4-E2B-it,16.42884375,11.873649565585886,25.43903912493306,26.540586350620288,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-E2B-it/semantic/seed_42/banking77/shadow_kv_plus/benchmark_hf_google_gemma-4-E2B-it_public_dataset_banking77_semantic_cuda.json,1.0910552728670482,1.0688665662800556,0.0
cnn_dailymail,1.0451957214740217,shadow_kv,22.1778203125,16.872291222320733,33.982842203158725,36.560021699915524,,0.0,1.9430116427832198,google/gemma-4-E2B-it,22.4120703125,17.206617809692265,33.960713336057324,36.505238249719696,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-E2B-it/semantic/seed_42/cnn_dailymail/shadow_kv/benchmark_hf_google_gemma-4-E2B-it_public_dataset_cnn_dailymail_semantic_cuda.json,0.9993488223566143,0.9985015476564678,0.0
cnn_dailymail,52.129554909899625,shadow_kv_plus,10.7287578125,6.41945726883045,20.16732884382577,22.544909899716004,127,0.9921875,62.6919285368537,google/gemma-4-E2B-it,22.4120703125,17.206617809692265,33.960713336057324,36.505238249719696,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-E2B-it/semantic/seed_42/cnn_dailymail/shadow_kv_plus/benchmark_hf_google_gemma-4-E2B-it_public_dataset_cnn_dailymail_semantic_cuda.json,1.683947021395171,1.6192230712875704,0.0
daily_dialog,-1.5527937608303195,shadow_kv,17.4577265625,12.675684560144305,26.58129024221978,29.310417699980462,,0.0,-2.612434389599183,google/gemma-4-E2B-it,17.1907890625,12.352971290026343,26.628402148531904,28.867473249920295,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-E2B-it/semantic/seed_42/daily_dialog/shadow_kv/benchmark_hf_google_gemma-4-E2B-it_public_dataset_daily_dialog_semantic_cuda.json,1.0017723709377093,0.9848878151586198,0.0
daily_dialog,14.072534301390496,shadow_kv_plus,14.771609375,10.318335550477064,23.213648570219902,24.519297050574092,127,0.9921875,16.47082059675814,google/gemma-4-E2B-it,17.1907890625,12.352971290026343,26.628402148531904,28.867473249920295,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-E2B-it/semantic/seed_42/daily_dialog/shadow_kv_plus/benchmark_hf_google_gemma-4-E2B-it_public_dataset_daily_dialog_semantic_cuda.json,1.1471011145870749,1.1773369028637954,0.0
dolly,-2.9361252074014548,shadow_kv,17.4048984375,12.545111642480602,26.671915070309637,30.92761160041846,,0.0,-3.722147355422432,google/gemma-4-E2B-it,16.9084453125,12.094920865350522,26.69507645332203,30.940113450924397,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-E2B-it/semantic/seed_42/dolly/shadow_kv/benchmark_hf_google_gemma-4-E2B-it_public_dataset_dolly_semantic_cuda.json,1.000868380952449,1.0004042294202171,0.0
