model,engine,speedup_vs_no_cache_mean_mean,speedup_vs_no_cache_mean_min,speedup_vs_no_cache_mean_max,speedup_vs_no_cache_p95_mean,speedup_vs_no_cache_p95_min,speedup_vs_no_cache_p95_max,energy_reduction_vs_no_cache_pct_mean,energy_reduction_vs_no_cache_pct_min,energy_reduction_vs_no_cache_pct_max,idle_adjusted_energy_reduction_vs_no_cache_pct_mean,idle_adjusted_energy_reduction_vs_no_cache_pct_min,idle_adjusted_energy_reduction_vs_no_cache_pct_max,hit_rate_mean,hit_rate_min,hit_rate_max,reuse_successes_mean,reuse_successes_min,reuse_successes_max,reused_prefix_tokens_total_mean,reused_prefix_tokens_total_min,reused_prefix_tokens_total_max,wasted_compute_ratio_mean,wasted_compute_ratio_min,wasted_compute_ratio_max
Qwen/Qwen2.5-32B-Instruct,shadow_kv,0.9983124184932446,0.99398299524782,1.000832122213088,0.9979505952832513,0.9931068734275984,1.0016854330296108,-0.18554166347289314,-1.3584210256400238,0.45127143418738,0.7380509526154913,-0.7812337036307024,2.4451661478015216,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0
Qwen/Qwen2.5-32B-Instruct,shadow_kv_plus,1.1092445929290793,1.056944660744541,1.1353898655382413,1.0942464601080246,1.002352492124087,1.1601730024363666,11.07905633019939,5.808352927574454,13.737358045337151,12.045669260395584,6.547618178050475,16.298416746175473,0.9921875,0.9921875,0.9921875,127.0,127,127,16256.0,16256,16256,0.0,0.0,0.0
