gpu,model,model_params_B,dataset,mode,seed,engine,requests_seen,mean_latency_ms,wasted_compute_ms,gpu_tdp_w,estimated_gpu_energy_j,estimated_waste_energy_j,estimated_joules_per_request,calibration_source
p100,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,templated,123,greedy_prefix_cache,32,108.6186,0.0,250,1677.63,0.0,52.4259,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,templated,123,strict_reactive_prefix_cache,32,107.6514,0.0,250,1571.33,0.0,49.1039,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,templated,123,frequency_speculative,32,117.4334,0.0,250,2554.92,617.07,79.8413,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,templated,123,shadow_kv,32,104.7773,0.0,250,2079.3,428.52,64.9781,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,templated,123,shadow_kv_plus,32,100.1402,0.0,250,1745.59,280.99,54.5498,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,templated,123,shadow_kv_plus_best_latency,32,100.152,0.0,250,2031.09,420.57,63.4715,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,templated,123,shadow_kv_plus_raw_observer,32,100.2124,0.0,250,1809.94,248.54,56.5607,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,templated,123,no_cache,32,187.693,0.0,250,3120.45,0.0,97.514,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,templated,123,reactive_prefix_cache,32,113.4106,0.0,250,1742.48,0.0,54.4526,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,templated,123,greedy_prefix_cache,32,112.0651,0.0,250,1719.96,0.0,53.7488,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,templated,123,strict_reactive_prefix_cache,32,111.9144,0.0,250,1728.71,0.0,54.0221,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,templated,123,frequency_speculative,32,120.062,0.0,250,2143.81,402.23,66.9941,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,templated,123,shadow_kv,32,109.1371,0.0,250,2012.15,400.06,62.8798,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,templated,123,shadow_kv_plus,32,103.9248,0.0,250,1945.86,312.22,60.8082,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,templated,123,shadow_kv_plus_best_latency,32,103.8954,0.0,250,1978.53,425.65,61.8291,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,templated,123,shadow_kv_plus_raw_observer,32,103.9268,0.0,250,1738.68,221.64,54.3336,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,templated,123,no_cache,32,688.0085,0.0,250,10428.77,0.0,325.899,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,templated,123,reactive_prefix_cache,32,605.3585,0.0,250,9778.17,0.0,305.5678,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,templated,123,greedy_prefix_cache,32,604.3972,0.0,250,9915.93,0.0,309.8729,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,templated,123,strict_reactive_prefix_cache,32,604.3287,0.0,250,8901.54,0.0,278.1732,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,templated,123,frequency_speculative,32,609.4845,0.0,250,12805.42,2834.18,400.1692,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,templated,123,shadow_kv,32,600.5541,0.0,250,11507.65,2329.49,359.6141,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,templated,123,shadow_kv_plus,32,594.7158,0.0,250,10888.2,1316.97,340.2562,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,templated,123,shadow_kv_plus_best_latency,32,594.7393,0.0,250,11788.45,2505.12,368.3891,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,templated,123,shadow_kv_plus_raw_observer,32,594.7265,0.0,250,11187.86,1737.77,349.6207,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,templated,123,no_cache,32,307.2771,0.0,250,4926.28,0.0,153.9463,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,templated,123,reactive_prefix_cache,32,192.549,0.0,250,2803.22,0.0,87.6006,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,templated,123,greedy_prefix_cache,32,190.2986,0.0,250,2918.93,0.0,91.2166,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,templated,123,strict_reactive_prefix_cache,32,190.7078,0.0,250,3073.42,0.0,96.0443,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,templated,123,frequency_speculative,32,197.7829,0.0,250,4161.0,877.51,130.0313,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,templated,123,shadow_kv,32,186.8416,0.0,250,3638.0,849.18,113.6874,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,templated,123,shadow_kv_plus,32,182.3095,0.0,250,3420.97,455.64,106.9054,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,templated,123,shadow_kv_plus_best_latency,32,182.3131,0.0,250,3670.54,704.42,114.7044,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,templated,123,shadow_kv_plus_raw_observer,32,182.4069,0.0,250,3341.8,492.88,104.4311,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,templated,123,no_cache,32,246.9904,0.0,250,3600.32,0.0,112.51,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,templated,123,reactive_prefix_cache,32,168.5733,0.0,250,2471.72,0.0,77.2411,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,templated,123,greedy_prefix_cache,32,167.7403,0.0,250,2563.58,0.0,80.112,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,templated,123,strict_reactive_prefix_cache,32,168.046,0.0,250,2509.68,0.0,78.4276,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,templated,123,frequency_speculative,32,176.4291,0.0,250,3335.34,639.57,104.2294,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,templated,123,shadow_kv,32,164.7706,0.0,250,3147.18,621.15,98.3493,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,templated,123,shadow_kv_plus,32,160.107,0.0,250,3015.49,396.53,94.2342,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,templated,123,shadow_kv_plus_best_latency,32,160.0607,0.0,250,3058.01,616.83,95.5628,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,templated,123,shadow_kv_plus_raw_observer,32,160.1014,0.0,250,2987.15,357.77,93.3484,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,templated,123,no_cache,32,355.71,0.0,250,5429.36,0.0,169.6676,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,templated,123,reactive_prefix_cache,32,257.5294,0.0,250,3965.55,0.0,123.9233,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,templated,123,greedy_prefix_cache,32,255.525,0.0,250,4225.74,0.0,132.0545,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,templated,123,strict_reactive_prefix_cache,32,255.7341,0.0,250,4143.18,0.0,129.4745,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,templated,123,frequency_speculative,32,263.5434,0.0,250,5369.67,1239.39,167.8023,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,templated,123,shadow_kv,32,252.4965,0.0,250,4863.98,917.19,151.9995,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,templated,123,shadow_kv_plus,32,247.8396,0.0,250,4243.19,634.64,132.5997,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,templated,123,shadow_kv_plus_best_latency,32,247.8494,0.0,250,4925.65,978.21,153.9266,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,templated,123,shadow_kv_plus_raw_observer,32,247.8186,0.0,250,4582.79,634.25,143.2121,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,templated,123,no_cache,32,406.6448,0.0,250,5976.13,0.0,186.7539,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,templated,123,reactive_prefix_cache,32,295.4674,0.0,250,4615.32,0.0,144.2286,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,templated,123,greedy_prefix_cache,32,294.4016,0.0,250,4621.65,0.0,144.4265,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,templated,123,strict_reactive_prefix_cache,32,294.6237,0.0,250,4748.33,0.0,148.3853,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,templated,123,frequency_speculative,32,302.1502,0.0,250,5830.7,1319.77,182.2095,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,templated,123,shadow_kv,32,293.4011,0.0,250,6042.43,1343.96,188.826,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,templated,123,shadow_kv_plus,32,287.1406,0.0,250,5044.46,692.8,157.6395,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,templated,123,shadow_kv_plus_best_latency,32,287.2383,0.0,250,5586.96,1164.46,174.5924,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,templated,123,shadow_kv_plus_raw_observer,32,287.2498,0.0,250,5456.13,734.25,170.5042,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,templated,123,no_cache,32,596.3682,0.0,250,8938.81,0.0,279.3378,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,templated,123,reactive_prefix_cache,32,493.0458,0.0,250,8140.52,0.0,254.3914,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,templated,123,greedy_prefix_cache,32,495.7345,0.0,250,8141.69,0.0,254.4279,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,templated,123,strict_reactive_prefix_cache,32,494.3102,0.0,250,8174.77,0.0,255.4617,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,templated,123,frequency_speculative,32,500.4478,0.0,250,9720.24,2289.89,303.7573,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,templated,123,shadow_kv,32,490.9186,0.0,250,9210.67,1771.59,287.8334,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,templated,123,shadow_kv_plus,32,484.8212,0.0,250,8852.85,1092.1,276.6514,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,templated,123,shadow_kv_plus_best_latency,32,484.898,0.0,250,9914.14,1952.48,309.8168,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,templated,123,shadow_kv_plus_raw_observer,32,484.8949,0.0,250,8731.36,1165.35,272.8551,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,templated,123,no_cache,32,603.3473,0.0,250,8869.78,0.0,277.1806,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,templated,123,reactive_prefix_cache,32,527.3199,0.0,250,8205.56,0.0,256.4238,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,templated,123,greedy_prefix_cache,32,523.6191,0.0,250,8521.03,0.0,266.2822,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,templated,123,strict_reactive_prefix_cache,32,524.41,0.0,250,8393.75,0.0,262.3047,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,templated,123,frequency_speculative,32,527.0968,0.0,250,10434.44,2358.6,326.0761,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,templated,123,shadow_kv,32,518.4474,0.0,250,9900.01,2219.39,309.3753,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,templated,123,shadow_kv_plus,32,512.1778,0.0,250,9187.85,1076.16,287.1204,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,templated,123,shadow_kv_plus_best_latency,32,511.8909,0.0,250,10342.11,1917.67,323.1908,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,templated,123,shadow_kv_plus_raw_observer,32,511.8776,0.0,250,9496.99,1372.61,296.781,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,templated,42,no_cache,32,251.0326,0.0,250,3942.18,0.0,123.1932,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,templated,42,reactive_prefix_cache,32,148.1475,0.0,250,2358.35,0.0,73.6984,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,templated,42,greedy_prefix_cache,32,145.1479,0.0,250,2106.14,0.0,65.8169,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,templated,42,strict_reactive_prefix_cache,32,145.8689,0.0,250,2344.48,0.0,73.2649,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,templated,42,frequency_speculative,32,152.0275,0.0,250,3113.08,667.49,97.2836,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,templated,42,shadow_kv,32,139.7776,0.0,250,2699.84,480.7,84.3699,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,templated,42,shadow_kv_plus,32,134.2386,0.0,250,2374.24,280.33,74.195,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,templated,42,shadow_kv_plus_best_latency,32,134.2785,0.0,250,2502.15,450.75,78.1923,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,templated,42,shadow_kv_plus_raw_observer,32,134.1646,0.0,250,2538.78,385.43,79.3368,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,templated,42,no_cache,32,186.9202,0.0,250,2841.69,0.0,88.8028,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,templated,42,reactive_prefix_cache,32,109.5826,0.0,250,1588.09,0.0,49.6278,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,templated,42,greedy_prefix_cache,32,109.1527,0.0,250,1717.44,0.0,53.6701,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,templated,42,strict_reactive_prefix_cache,32,108.1252,0.0,250,1572.54,0.0,49.1419,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,templated,42,frequency_speculative,32,113.0021,0.0,250,2249.84,510.19,70.3076,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,templated,42,shadow_kv,32,94.7762,0.0,250,1780.96,379.17,55.6549,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,templated,42,shadow_kv_plus,32,97.4263,0.0,250,1727.26,221.37,53.9767,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,templated,42,shadow_kv_plus_best_latency,32,97.4369,0.0,250,1845.89,336.37,57.6841,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,templated,42,shadow_kv_plus_raw_observer,32,97.381,0.0,250,1664.09,253.64,52.0029,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,templated,42,no_cache,32,189.2515,0.0,250,3117.86,0.0,97.4332,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,templated,42,reactive_prefix_cache,32,114.6496,0.0,250,1672.59,0.0,52.2685,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,templated,42,greedy_prefix_cache,32,114.8212,0.0,250,1808.26,0.0,56.5083,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,templated,42,strict_reactive_prefix_cache,32,111.5786,0.0,250,1746.32,0.0,54.5726,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,templated,42,frequency_speculative,32,119.048,0.0,250,2152.44,398.61,67.2637,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,templated,42,shadow_kv,32,106.0607,0.0,250,1904.02,348.12,59.5007,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,templated,42,shadow_kv_plus,32,100.5056,0.0,250,1711.27,260.95,53.4771,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,templated,42,shadow_kv_plus_best_latency,32,100.3759,0.0,250,1837.28,348.59,57.4151,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,templated,42,shadow_kv_plus_raw_observer,32,100.3444,0.0,250,1822.54,284.03,56.9544,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,templated,42,no_cache,32,699.3635,0.0,250,10506.92,0.0,328.3414,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,templated,42,reactive_prefix_cache,32,613.5514,0.0,250,9059.1,0.0,283.0967,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,templated,42,greedy_prefix_cache,32,609.3179,0.0,250,10064.14,0.0,314.5044,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,templated,42,strict_reactive_prefix_cache,32,609.7006,0.0,250,9790.39,0.0,305.9496,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,templated,42,frequency_speculative,32,616.1238,0.0,250,12836.65,2807.27,401.1452,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,templated,42,shadow_kv,32,603.4348,0.0,250,11515.31,2296.09,359.8533,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,templated,42,shadow_kv_plus,32,597.2982,0.0,250,11563.14,1827.2,361.348,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,templated,42,shadow_kv_plus_best_latency,32,597.3086,0.0,250,12341.13,2437.5,385.6603,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,templated,42,shadow_kv_plus_raw_observer,32,597.2648,0.0,250,10216.27,1218.01,319.2584,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,templated,42,no_cache,32,288.0314,0.0,250,4226.1,0.0,132.0657,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,templated,42,reactive_prefix_cache,32,170.538,0.0,250,2681.01,0.0,83.7815,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,templated,42,greedy_prefix_cache,32,170.2756,0.0,250,2720.1,0.0,85.0031,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,templated,42,strict_reactive_prefix_cache,32,170.7437,0.0,250,2792.18,0.0,87.2556,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,templated,42,frequency_speculative,32,176.5255,0.0,250,3827.03,929.82,119.5945,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,templated,42,shadow_kv,32,163.7997,0.0,250,3243.26,747.21,101.3518,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,templated,42,shadow_kv_plus,32,157.6679,0.0,250,3017.41,419.24,94.2939,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,templated,42,shadow_kv_plus_best_latency,32,157.6129,0.0,250,3103.46,600.57,96.9833,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,templated,42,shadow_kv_plus_raw_observer,32,157.5735,0.0,250,3019.19,402.61,94.3497,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,templated,42,no_cache,32,275.3235,0.0,250,4118.06,0.0,128.6893,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,templated,42,reactive_prefix_cache,32,197.63,0.0,250,3223.82,0.0,100.7445,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,templated,42,greedy_prefix_cache,32,196.3256,0.0,250,2833.26,0.0,88.5394,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,templated,42,strict_reactive_prefix_cache,32,198.3745,0.0,250,3067.71,0.0,95.8659,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,templated,42,frequency_speculative,32,202.2907,0.0,250,3875.09,873.2,121.0964,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,templated,42,shadow_kv,32,190.6267,0.0,250,3569.57,771.22,111.5492,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,templated,42,shadow_kv_plus,32,182.7145,0.0,250,3506.58,472.86,109.5807,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,templated,42,shadow_kv_plus_best_latency,32,182.7487,0.0,250,3337.4,665.08,104.2939,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,templated,42,shadow_kv_plus_raw_observer,32,182.71,0.0,250,3083.48,431.14,96.3588,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,templated,42,no_cache,32,285.7669,0.0,250,4499.12,0.0,140.5975,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,templated,42,reactive_prefix_cache,32,196.5637,0.0,250,2855.42,0.0,89.2318,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,templated,42,greedy_prefix_cache,32,198.1808,0.0,250,3221.31,0.0,100.6661,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,templated,42,strict_reactive_prefix_cache,32,197.5195,0.0,250,3043.78,0.0,95.118,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,templated,42,frequency_speculative,32,202.0239,0.0,250,3882.31,731.87,121.3223,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,templated,42,shadow_kv,32,182.8459,0.0,250,3278.17,576.82,102.4429,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,templated,42,shadow_kv_plus,32,182.5713,0.0,250,3312.09,468.42,103.5029,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,templated,42,shadow_kv_plus_best_latency,32,185.1732,0.0,250,3829.32,818.97,119.6662,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,templated,42,shadow_kv_plus_raw_observer,32,182.5657,0.0,250,3412.57,426.29,106.6427,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,templated,42,no_cache,32,398.7375,0.0,250,5978.7,0.0,186.8345,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,templated,42,reactive_prefix_cache,32,296.6537,0.0,250,4724.04,0.0,147.6262,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,templated,42,greedy_prefix_cache,32,295.7631,0.0,250,4442.97,0.0,138.8428,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,templated,42,strict_reactive_prefix_cache,32,295.407,0.0,250,4575.58,0.0,142.987,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,templated,42,frequency_speculative,32,300.428,0.0,250,5904.22,1350.12,184.5069,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,templated,42,shadow_kv,32,287.3604,0.0,250,5385.46,980.61,168.2956,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,templated,42,shadow_kv_plus,32,281.5589,0.0,250,5349.56,789.22,167.1736,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,templated,42,shadow_kv_plus_best_latency,32,281.7886,0.0,250,5863.91,1259.13,183.2472,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,templated,42,shadow_kv_plus_raw_observer,32,281.5223,0.0,250,4994.65,787.14,156.0829,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,templated,42,no_cache,32,591.0385,0.0,250,9625.17,0.0,300.7867,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,templated,42,reactive_prefix_cache,32,476.9269,0.0,250,7880.65,0.0,246.2703,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,templated,42,greedy_prefix_cache,32,475.2323,0.0,250,7790.77,0.0,243.4616,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,templated,42,strict_reactive_prefix_cache,32,475.1695,0.0,250,7260.33,0.0,226.8853,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,templated,42,frequency_speculative,32,483.7799,0.0,250,9385.01,1755.38,293.2814,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,templated,42,shadow_kv,32,470.8563,0.0,250,8529.61,1669.06,266.5502,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,templated,42,shadow_kv_plus,32,464.719,0.0,250,8199.39,1284.8,256.2311,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,templated,42,shadow_kv_plus_best_latency,32,464.7202,0.0,250,9466.93,1961.06,295.8414,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,templated,42,shadow_kv_plus_raw_observer,32,464.7478,0.0,250,8819.65,1132.52,275.6141,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,templated,42,no_cache,32,577.8231,0.0,250,9371.2,0.0,292.8499,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,templated,42,reactive_prefix_cache,32,486.8495,0.0,250,7848.99,0.0,245.281,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,templated,42,greedy_prefix_cache,32,484.8861,0.0,250,7368.57,0.0,230.2678,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,templated,42,strict_reactive_prefix_cache,32,484.661,0.0,250,7860.07,0.0,245.6272,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,templated,42,frequency_speculative,32,492.8636,0.0,250,8814.47,1686.36,275.4521,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,templated,42,shadow_kv,32,480.1102,0.0,250,9510.28,1992.39,297.1961,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,templated,42,shadow_kv_plus,32,474.0042,0.0,250,8436.34,980.49,263.6357,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,templated,42,shadow_kv_plus_best_latency,32,474.0431,0.0,250,9174.27,1783.38,286.6959,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,templated,42,shadow_kv_plus_raw_observer,32,474.0194,0.0,250,8365.5,1243.89,261.422,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,templated,456,no_cache,32,255.9747,0.0,250,3801.69,0.0,118.8027,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,templated,456,reactive_prefix_cache,32,150.0431,0.0,250,2417.54,0.0,75.5481,estimated
p100,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,templated,456,greedy_prefix_cache,32,149.5142,0.0,250,2187.54,0.0,68.3606,estimated
